cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file,first_model_name,first_model_q,first_global_rank,first_metal_rank
HUZLIY_clean,In,Unmodified,0,373.355,2.144350551084089,5.13042,0.200151,0.4596,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv,GBDT,62.150887015802326,2495,21
NIKYOW01_clean,Fe,Unmodified,0,386.278,2.527464675699884,4.61161,0.244076,0.436,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,62.12337770602979,2496,63
RAYLOU_clean,Zn,Unmodified,0,1134.91,1.6919861486813932,6.83933,0.480063,0.5274,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2497,437
GATBUZ_charged,Zn,Unmodified,0,1145.95,1.7137292202975696,6.90621,0.490962,0.542,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2498,437
EXEWIO_clean,Zn,Unmodified,0,1127.68,1.7111520998864926,7.06551,0.482408,0.5336,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2499,437
HEGJUZ_clean,Zn,Unmodified,0,1205.3,1.6771160706877954,6.22529,0.505357,0.551,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2500,437
OCINAS_clean,Zn,Unmodified,0,1215.49,1.6999070333774855,7.37544,0.516555,0.5388,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2501,437
GERNOI_clean,Zn,Unmodified,0,1202.05,1.699267085395782,6.93892,0.510651,0.5412,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2502,437
FUNLAD_clean,Zn,Unmodified,0,1156.4,1.7141957800069179,6.24379,0.495574,0.53,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2503,437
TEZKAM_clean,Zn,Unmodified,0,1117.59,1.700315858230657,6.18548,0.475064,0.5306,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2504,437
FUNBAS_clean,Zn,Unmodified,0,1133.14,1.683597790211271,6.30412,0.476938,0.5296,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2505,437
RUMWUS_clean,Zn,Unmodified,0,1195.15,1.7064100740492825,6.20107,0.509854,0.5634,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2506,437
WIZDEP_clean,Zn,Unmodified,0,1200.97,1.654176207565551,11.388,0.496654,0.6408,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2507,437
c6dt01288d_c6dt01288d2_clean,Zn,Unmodified,0,1212.94,1.651267169027322,6.25876,0.500722,0.5382,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2508,437
YUBFOR_clean,Zn,Unmodified,0,1207.12,1.6925972562794092,8.69265,0.510792,0.612,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2509,437
VIJNIN_clean,Zn,Unmodified,0,1188.09,1.6074135797793097,13.61846,0.477438,0.651,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2510,437
PUSDIR_clean,Zn,Unmodified,0,1123.91,1.7084250518279933,6.98341,0.480029,0.5396,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2511,437
UVUPIL_clean,Zn,Unmodified,0,1150.45,1.690767960363336,6.63088,0.486286,0.5572,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2512,437
PUSDOX_clean,Zn,Unmodified,0,1222.98,1.6181949009795744,7.16088,0.494755,0.547,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.12186950730907,2513,437
ja500330a_si_002_clean,Zr,Unmodified,0,742.3,1.632348107234272,7.59349,0.302923,0.5292,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,62.12026299341499,2514,38
BOHKAM_clean,Zr,Unmodified,0,748.177,1.63350650982321,7.65165,0.305538,0.5322,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,62.12026299341499,2515,38
OLAGIR_clean,Zn,Unmodified,0,1189.99,1.5449239069235876,5.85131,0.459611,0.6336,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.093007205333556,2516,438
PITRIU_clean,Zn,Unmodified,0,1149.77,1.544761126138271,5.1118,0.44403,0.5244,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.093007205333556,2517,438
WIMWIA_clean,Zn,Unmodified,0,1223.98,1.5352897923168678,4.81894,0.469791,0.5584,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.093007205333556,2518,438
REYPIW_clean,Zn,Unmodified,0,1215.73,1.4930848132397818,5.40721,0.453797,0.5374,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,62.093007205333556,2519,438
KAVTUY_clean,Cu,Unmodified,0,326.975,2.50564722073553,5.22962,0.204821,0.424,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,62.010132562355246,2520,202
BOHWOM_clean,Zr,Unmodified,0,1344.09,1.4078283448280993,6.30501,0.473062,0.5794,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.997546283629845,2521,39
PIXHOV_clean,Zn,Unmodified,0,989.453,1.7574639725181491,4.83068,0.434732,0.4926,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.962732257859955,2522,439
XEXLUJ_clean,Zn,Unmodified,0,1239.69,1.6246319644427234,8.72919,0.50351,0.5646,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2523,440
YUTJAA_clean,Zn,Unmodified,0,1232.27,1.6438540254976588,6.27591,0.506418,0.5446,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2524,440
CIMFUB_clean,Zn,Unmodified,0,1243.67,1.657066585187389,11.07815,0.515211,0.605,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2525,440
XIDBUJ_clean,Zn,Unmodified,0,1233.34,1.6828709034005225,7.40475,0.518888,0.5684,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2526,440
YACWAC_clean,Zn,Unmodified,0,1243.29,1.7114494607050648,6.58011,0.531957,0.5626,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2527,440
QOKWEU_clean,Zn,Unmodified,0,1231.06,1.666050395594041,8.46064,0.512752,0.569,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.88591980694305,2528,440
LUDLAZ_clean,Cu,Unmodified,0,505.451,2.037546666244601,6.64156,0.25747,0.421,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,61.87333574389923,2529,203
SURHEU02_clean,Zr,Unmodified,0,1013.89,1.3750564656915445,8.70584,0.348539,0.566,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2530,40
RUBTAK05_clean,Zr,Unmodified,0,1019.33,1.3727526904927747,8.72137,0.349822,0.5676,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2531,40
jacs.6b03263_ja6b03263_si_002_clean,Zr,Unmodified,0,1210.68,1.1714937060164536,8.39984,0.354576,0.5636,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2532,40
RUBTAK06_clean,Zr,Unmodified,0,1014.66,1.3749827528433172,8.7342,0.348785,0.5664,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2533,40
SURKUN_clean,Zr,Unmodified,0,1034.02,1.363737645306667,8.75193,0.352533,0.5708,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2534,40
RUBTAK07_clean,Zr,Unmodified,0,1015.56,1.3732797668281542,8.72079,0.348662,0.5662,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2535,40
RUBTAK04_clean,Zr,Unmodified,0,1021.16,1.3710799482940967,8.73929,0.350023,0.5686,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2536,40
RUBTAK09_clean,Zr,Unmodified,0,1025.42,1.367946792533791,8.7392,0.35068,0.5678,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2537,40
RUBTAK08_clean,Zr,Unmodified,0,1016.38,1.365831677128633,8.7506,0.347051,0.5644,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2538,40
SURLEY_clean,Zr,Unmodified,0,1029.82,1.387543454195879,8.70904,0.35723,0.5792,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2539,40
SURHEU01_clean,Zr,Unmodified,0,1027.86,1.369583406300469,8.7439,0.351935,0.5698,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2540,40
SURHEU_clean,Zr,Unmodified,0,1029.58,1.3652984712212748,8.75392,0.351421,0.569,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2541,40
SURKUN01_clean,Zr,Unmodified,0,1032.9,1.3902952851195662,8.71483,0.359009,0.581,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv,GBDT,61.86622478683734,2542,40
PENZIS_clean,Zn,Unmodified,0,1243.27,1.4180797413273063,5.20436,0.440764,0.653,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,61.857057504967536,2543,441
VODQIP_clean,Nd,Unmodified,0,1741.05,1.3661204445593176,7.28777,0.594621,0.6212,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv,GBDT,61.67328929025654,2544,85
