cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file
GEBSAJ_clean,In,Unmodified,0,345.147,1.6272834473427267,5.78022,0.140413,0.414,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
GEYFIB_clean,Cu,Unmodified,0,2550.36,1.210694960711429,12.3555,0.771927,0.74,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
GIJXAA_clean,Zn,Unmodified,0,1778.16,1.4822535654834208,10.59462,0.658921,0.6526,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GISGEW_clean,Zn,Unmodified,0,4528.48,1.7807387909408898,19.90827,2.01601,0.8414,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GITSUY01_clean,Zn,Unmodified,0,2154.63,1.4691320551556415,12.46134,0.791359,0.6898,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GITSUY_clean,Zn,Unmodified,0,2155.27,1.487245681515541,12.38253,0.801354,0.694,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GITVAH01_clean,Zn,Unmodified,0,841.568,1.7402800486710523,9.03293,0.366141,0.5302,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GITVAH_clean,Zn,Unmodified,0,552.741,2.264525338268737,8.75698,0.312924,0.4918,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GITWEM01_clean,Zn,Unmodified,0,79.0,13.189417721518987,11.86135,0.260491,0.4672,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GOBCUX_clean,Cu,Unmodified,0,1102.2,1.6117510433678097,6.26528,0.444118,0.5708,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
GONMON_clean,Cu,Unmodified,0,79.0,16.820759493670884,7.36451,0.33221,0.5014,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
GORJEE_clean,Zn,Unmodified,0,1085.53,1.7333947472663125,6.22352,0.470413,0.5994,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GORJII_clean,Zn,Unmodified,0,876.112,1.6859807878444768,6.40485,0.369277,0.5542,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GORWUF_clean,Cu,Unmodified,0,1654.15,1.625422120122117,8.33661,0.672173,0.6516,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
GOSDUP_clean,Zn,Unmodified,0,610.901,2.1204548691195466,5.81651,0.323847,0.475,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GUKCIA_clean,Cu,Unmodified,0,2893.82,1.2659294634773413,12.90912,0.915843,0.7378,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
GUPBIE_clean,Zn,Unmodified,0,79.0,11.20673417721519,5.04343,0.221333,0.3928,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
GUXQUM_clean,Zn,Unmodified,0,1685.76,1.370555713743356,7.96763,0.577607,0.6164,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HACDUN_clean,Zn,Unmodified,0,1301.95,1.5502991666346633,11.06812,0.504603,0.6108,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HACREL_clean,Zn,Unmodified,0,1619.18,1.3935498215145936,10.63772,0.564102,0.628,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HAFDUQ_clean,Cu,Unmodified,0,1023.55,2.290225196619608,10.18086,0.58604,0.6022,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HAFFAY_clean,Cu,Unmodified,0,1016.56,2.2699693082552925,10.29565,0.57689,0.5962,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HAFFEC_clean,Cu,Unmodified,0,1039.86,2.268005308406901,10.00896,0.589602,0.605,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HAFGON_clean,Cu,Unmodified,0,1092.23,2.144248006372284,10.62262,0.585503,0.6068,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HAKYEA_clean,Zn,Unmodified,0,79.0,13.79898734177215,5.41404,0.27253,0.4302,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HAMJUC_clean,Zn,Unmodified,0,1671.02,1.3053033476559228,10.68848,0.545297,0.6192,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HAWWOU_clean,Cu,Unmodified,0,79.0,17.80779746835443,4.67684,0.351704,0.4842,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HEGKAP_clean,Zn,Unmodified,0,1616.53,1.1974612286811874,7.71357,0.483933,0.6232,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HETDUG_clean,Cu,Unmodified,0,79.0,10.218075949367089,4.1951,0.201807,0.3646,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HICGEG_clean,Zn,Unmodified,0,1659.47,1.4467028629622711,7.22417,0.60019,0.6354,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIFTOG03_clean,Zn,Unmodified,0,3703.74,1.4931069675517181,14.99085,1.38252,0.8138,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIVRIP_clean,Zn,Unmodified,0,314.152,3.0977233950444374,5.8308,0.243289,0.463,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIVROV_clean,Zn,Unmodified,0,278.335,2.2614906497565883,6.12896,0.157363,0.3716,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIVRUB_clean,Zn,Unmodified,0,273.706,2.2814991268002895,6.09943,0.156115,0.3724,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIVSAI_clean,Zn,Unmodified,0,1926.28,1.2448242207778721,8.01047,0.59947,0.649,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIVSIQ_clean,Zn,Unmodified,0,673.17,1.5059969992721007,5.71736,0.253448,0.541,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIWMAD_clean,Zn,Unmodified,0,959.639,1.6587946092228432,7.70996,0.397961,0.6218,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIZSEQ_clean,Zn,Unmodified,0,2762.03,1.2874197601039814,8.45379,0.888973,0.7088,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HIZTUG_clean,Zn,Unmodified,0,1837.81,1.4111056093937895,14.58128,0.648336,0.6154,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HOGJET_clean,Cu,Unmodified,0,2904.1,1.2542777452567062,10.64607,0.910637,0.722,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HOJJUN_clean,Cu,Unmodified,0,1742.75,1.3461460335676374,10.20501,0.586499,0.6276,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HOLQUW_clean,Zn,Unmodified,0,3627.6,1.5091630830301026,14.90065,1.36866,0.8156,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HOLRAD_clean,Zn,Unmodified,0,3636.27,1.4913304017578453,14.85767,1.35572,0.8118,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HOMXOX_clean,Zn,Unmodified,0,4357.35,1.9357269900283427,23.86195,2.10866,0.8498,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HONXAL_clean,Zn,Unmodified,0,838.618,1.7266788931313182,5.93962,0.362006,0.5172,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HOVGEG_clean,Zn,Unmodified,0,359.307,2.848216149420969,5.72288,0.255846,0.4442,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HOVQUG_clean,Cu,Unmodified,0,442.541,2.597327705229572,4.17086,0.287356,0.4718,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HUCSEF_clean,Cu,Unmodified,0,2066.64,1.507207834939806,13.78845,0.778714,0.6752,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HUDCEQ_clean,Zn,Unmodified,0,2348.48,1.115196212017986,8.77236,0.654754,0.6592,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HUNCIE_clean,Cu,Unmodified,0,5473.82,2.1978143234523606,23.8524,3.00761,0.8752,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HURFIL_clean,Zn,Unmodified,0,1320.52,1.5457547026928784,5.53219,0.5103,0.5764,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HURFOR_clean,Zn,Unmodified,0,1850.78,1.2847426490452674,7.08248,0.594444,0.6226,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HUYFAJ_clean,Cu,Unmodified,0,1737.07,1.6089299797935606,13.01175,0.698706,0.649,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
HUZYEI_clean,Zn,Unmodified,0,3133.48,1.2375901553544302,8.53699,0.969491,0.6894,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
HUZYIM_clean,Zn,Unmodified,0,2261.43,1.4142909574914988,8.39885,0.79958,0.6378,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IBAQEJ_clean,Zn,Unmodified,0,3134.6,1.3693996044152363,10.47263,1.07313,0.734,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IBURAZ_clean,Zn,Unmodified,0,485.428,2.3330339411818026,4.88805,0.28313,0.536,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic1010083_si_002_clean,Zn,Unmodified,0,1001.82,1.6182747399732487,8.73889,0.405305,0.5268,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic200054b_si_002_clean,Zn,Unmodified,0,736.077,2.0958242140428243,7.46774,0.385672,0.5642,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic302758g_si_002_clean,Zn,Unmodified,0,480.261,2.923585300492857,5.94758,0.351021,0.4578,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic402614w_si_002_clean,Zn,Unmodified,0,1022.83,1.6374021098325235,9.2693,0.418696,0.551,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic500905z_si_002_clean,Zn,Unmodified,0,79.0,21.35686075949367,7.3175,0.421798,0.5278,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic502478u_si_003_clean,Cu,Unmodified,0,392.376,3.5094501192733505,6.55769,0.344256,0.4662,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ic502643m_si_011_clean,Zn,Unmodified,0,3754.93,1.397874261304472,13.64098,1.31223,0.793,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic502643m_si_012_clean,Zn,Unmodified,0,3722.06,1.3326061374615132,13.38503,1.24001,0.78,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ic5030058_si_002_clean,Cu,Unmodified,0,523.815,2.1861076906923245,14.04477,0.286279,0.6208,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ic5b00561_si_002_clean,Cu,Unmodified,0,388.401,3.507251526128923,5.89498,0.340555,0.4818,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ICAQUA_clean,Zn,Unmodified,0,4186.33,1.7180585381467777,20.49272,1.79809,0.8168,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ICAREL_clean,Cu,Unmodified,0,3318.84,1.433609333381543,16.21859,1.18948,0.7336,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ICITIY_clean,Zn,Unmodified,0,1397.59,1.2651779134080812,6.58704,0.44205,0.6524,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ICIVEW_clean,Zn,Unmodified,0,864.19,1.7029773545169462,9.81405,0.367924,0.6214,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IDUYOX_clean,Cu,Unmodified,0,2346.31,1.2897494363489905,9.73996,0.756538,0.7078,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IFEPUG01_clean,Zn,Unmodified,0,304.724,2.324254079101088,6.97552,0.177064,0.3222,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG02_clean,Zn,Unmodified,0,335.085,3.0063297372308524,7.03312,0.251844,0.3982,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG03_clean,Zn,Unmodified,0,328.098,2.995080738072161,6.99241,0.24567,0.393,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG04_clean,Zn,Unmodified,0,330.322,2.840379992855456,6.86283,0.23456,0.3814,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG05_clean,Zn,Unmodified,0,322.211,2.7726924282535355,6.85642,0.223348,0.3698,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG06_clean,Zn,Unmodified,0,318.691,2.6561151711218707,6.7419,0.21162,0.3576,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG07_clean,Zn,Unmodified,0,318.502,2.4822324506596503,6.70506,0.197649,0.3412,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG08_clean,Zn,Unmodified,0,322.245,2.3251749445297833,6.7666,0.187319,0.3312,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG09_clean,Zn,Unmodified,0,312.044,2.378113342990091,6.88857,0.185519,0.331,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEPUG10_clean,Zn,Unmodified,0,328.504,2.135450405474515,6.80475,0.175376,0.3222,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IFEQER_clean,Zn,Unmodified,0,351.12,2.8493506493506495,7.19047,0.250116,0.394,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IGOCOX_clean,Zn,Unmodified,0,79.0,26.285924050632914,12.17441,0.519147,0.6368,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IGORUS_clean,Zn,Unmodified,0,2848.64,1.2449449561896204,10.22764,0.8866,0.7076,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IHENUG_clean,Zn,Unmodified,0,4374.5,1.9218744999428505,12.59039,2.10181,0.8636,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IJAPIU_clean,Zn,Unmodified,0,2790.46,1.2141224027579682,10.97896,0.84699,0.6958,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IJAPOA_clean,Cu,Unmodified,0,2696.69,1.2510166166670993,11.3719,0.843401,0.6978,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ILITON_clean,Zn,Unmodified,0,3566.14,1.5060317317884324,10.85959,1.34268,0.7778,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IMACZN01_clean,Zn,Unmodified,0,218.919,6.097743914415834,4.79524,0.333728,0.4744,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IMAXOL_clean,Cu,Unmodified,0,1814.58,1.3983731772641603,9.24397,0.634365,0.621,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IMUKUW_clean,Zn,Unmodified,0,3711.14,1.3629666355890644,12.16588,1.26454,0.759,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IMUVES_clean,In,Unmodified,0,1266.82,1.2047962615051864,8.07179,0.381565,0.666,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
INASAT_clean,Zn,Unmodified,0,851.717,1.8119962381870973,7.1488,0.385827,0.5508,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
INEPEY_clean,Zn,Unmodified,0,779.321,1.826353967107264,6.95447,0.355829,0.5158,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
INIGOD_clean,Zn,Unmodified,0,965.235,1.8323247706517065,8.69165,0.442156,0.5344,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IPEBAI_clean,Cu,Unmodified,0,219.9,3.4762164620281943,5.23722,0.191105,0.3738,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IPEBEM_clean,Cu,Unmodified,0,584.199,2.190335827346504,5.59642,0.319898,0.4824,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IPIVOT_clean,Cu,Unmodified,0,567.408,2.295378281589262,6.19757,0.325604,0.474,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IRUVUO_clean,Zn,Unmodified,0,275.435,3.7718227530996415,5.03833,0.259723,0.4026,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ISAYOQ_charged,Cu,Unmodified,0,79.0,15.54754430379747,4.756,0.307064,0.4678,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ISENIF_clean,Zr,Unmodified,0,582.667,1.4068618953879315,11.93496,0.204933,0.5328,300.0,500.0,720.0,7.0,298.0,4.0,160.0,11.1,1.33,2019-11-01-ASR-internal_14142.csv
ITUVEZ_clean,In,Unmodified,0,3503.41,1.1854050767680633,8.70221,1.03824,0.742,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
ITUVUP_clean,In,Unmodified,0,2557.8,1.019435452341856,6.78366,0.651878,0.6276,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
IVEKEA_clean,Cu,Unmodified,0,3474.88,1.6090339810295606,22.61279,1.3978,0.8178,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IWAHUK_clean,Zn,Unmodified,0,1087.99,1.395273853619978,5.70891,0.379511,0.5824,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IWEVUD_clean,Zn,Unmodified,0,823.467,1.4659628133246385,8.76153,0.301793,0.6254,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IWEWAK_clean,Zn,Unmodified,0,748.751,1.4818491060445997,8.91997,0.277384,0.615,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IWEWEO_clean,Zn,Unmodified,0,847.329,1.4983979068342994,8.41618,0.317409,0.6294,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IWEWIS_clean,Zn,Unmodified,0,635.259,1.4749574582965372,8.35434,0.234245,0.5862,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IWEWOY_clean,In,Unmodified,0,1332.3,2.382556481272987,20.27537,0.79357,0.6926,300.0,500.0,720.0,7.0,298.0,3.0,150.0,7.5,1.78,2019-11-01-ASR-internal_14142.csv
IXIKOR01_clean,Zn,Unmodified,0,498.016,2.2247799267493416,5.26705,0.276994,0.4486,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IXIKOR_clean,Zn,Unmodified,0,486.956,2.223165953392093,5.11554,0.270646,0.4436,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IXIMOT_clean,Zn,Unmodified,0,410.939,2.614684904572211,4.91996,0.268619,0.4486,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IXISEN_clean,Cu,Unmodified,0,684.586,1.7197138124355449,5.05239,0.294323,0.5156,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IXISIR_clean,Cu,Unmodified,0,568.649,1.7895608714690434,5.00259,0.254408,0.5076,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IYATEI_clean,Zn,Unmodified,0,79.0,19.9553417721519,5.41741,0.394118,0.513,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IYIHUU_manual,Zn,Unmodified,0,3227.86,1.4457752194952693,11.83739,1.16669,0.7402,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IYIJAC_clean,Zn,Unmodified,0,2729.39,1.3819600716643645,11.5401,0.942977,0.7042,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IYITOB_clean,Zn,Unmodified,0,1483.56,1.509690204642886,9.11454,0.559929,0.654,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IYOCUW_clean,Zn,Unmodified,0,1497.81,1.4798031793084574,8.90958,0.554116,0.6506,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IYOVEY_clean,Nd,Unmodified,0,621.093,1.7095861650348658,5.28093,0.265453,0.5024,300.0,500.0,720.0,7.0,298.0,3.0,181.0,24.0,1.14,2019-11-01-ASR-internal_14142.csv
IYOWID01_clean,Zn,Unmodified,0,4149.35,1.708797763505127,20.34493,1.7726,0.8112,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
IZETUE_clean,Cu,Unmodified,0,340.171,2.67530153951983,6.43193,0.227515,0.4876,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
IZUSEC_clean,Zn,Unmodified,0,664.439,3.573691490114217,10.20962,0.593625,0.5956,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ja0660047si20060818_060256_clean,Zn,Unmodified,0,2158.79,1.199136553347014,6.3909,0.647171,0.5998,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ja0660047si20060818_060458_clean,Zn,Unmodified,0,1955.64,1.17266981653065,6.58402,0.57333,0.578,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ja0734952si20070516_030528_clean,Cu,Unmodified,0,1469.06,1.551525465263502,12.93372,0.569821,0.6156,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv
ja202154j_si_003_clean,Zn,Unmodified,0,1640.72,1.6910941537861426,11.58737,0.693653,0.645,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ja204757x_si_002_clean,Zn,Unmodified,0,79.0,34.935848101265826,11.43366,0.689983,0.6336,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
ja204757x_si_003_clean,Zn,Unmodified,0,79.0,34.08703797468355,11.34993,0.673219,0.6288,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv
